##FILE_TYPE,問題DATA,,,,,,,,,,,,,,,,,,,
##YEAR,2007,,,,,,,,,,,,,,,,,,,
##UDATE,2007/4/24,,,,,,,,,,,,,,,,,,,
##VERSION,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
##DATA_START,,,,,,,,,,,,,,,,,,,,
ID,(1)教科書[ID],(1)設問[ID],(1)章[ID],(1)章[番号],,,(1)PAGE,(1)文例,SORT-KEY,[単語](英),[単語](品詞),[単語](英)アクセント,[単語](日),[単語](語形),[単語](語形)答,[熟語](英),[熟語](日),[長文](英),[長文](日),[OPTION]1
96,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,28,66,hour,hour,,,（時刻の）時，時間；1時間,同音語,our,,,<S><SB>I should be there in about an <B>hour</B></S>.,私は1<B>時間</B>程度でそこへ着かねばならない。,
97,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,28,67,job,job,,,仕事；職，勤め口,形容詞形,jobless,,,<S>Do you enjoy your <B>job</B></S>?,あなたは<B>仕事</B>を楽しくやってますか。,
98,73,6,2,1,第1章　中学必修語200,§2　名詞100,28,67,job,job,,,仕事；職，勤め口,類義語,work,,,<S>Do you enjoy your <B>job</B></S>?,あなたは<B>仕事</B>を楽しくやってますか。,
99,73,"1,2,3,4,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,68,food,food,,,食べ物，食料；食品；食糧,,,,,<S><SB>I would like to try some <B>food</B></S> from your country.,私はあなたの国の<B>食べ物</B>を，試しに食べてみたいと思います。,
100,73,"1,2,3,4,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,69,side,side,,,側，側面,,,side by side,並んで,Please <S>push the <SJ> table to this <B>side</B> of the <SJ> room</S>.,このテーブルを部屋のこちら<B>側</B>に押してください。,
101,73,"1,2,3,4,5,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,70,example,ex<A>am<A>ple,,2,例，実例,,,for example,例えば,Try and <S>think of an <B>example</B> of a book</S> you like.,あなたの好きな本の<B>例</B>を考えてみてください。,
102,73,"1,2,3,4,5,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,71,idea,i<A>de<A>a,,2,考え；思いつき,,,have no idea,わからない（＝don't know）,<S><SB>I have no <B>idea</B> what happened</S> to him.,彼に何が起きたのか私には<B>わかりません</B>。,
103,73,8,2,1,第1章　中学必修語200,§2　名詞100,30,71,idea,i<A>de<A>a,,2,考え；思いつき,,,have no idea,わからない,<S><SB>I have no <B>idea</B> what happened</S> to him.,彼に何が起きたのか私には<B>わかりません</B>。,
104,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,72,person,per<A>son,,1,人，人間,形容詞形,personal,,,<S>Do you know that <B>person</B></S>?,あなたはあの<B>人</B>をご存じですか。,
105,73,6,2,1,第1章　中学必修語200,§2　名詞100,30,72,person,per<A>son,,1,人，人間,関連語「個性；人格」,personality,,,<S>Do you know that <B>person</B></S>?,あなたはあの<B>人</B>をご存じですか。,
106,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,73,top,top,,,頂上，てっぺん：上部；上面,反義語,bottom,on top of ~,～の上に,<S>My <SJ> keys were on <B>top</B> of the <SJ> television</S>.,私のかぎはテレビの<B>上面</B>にあった。,
107,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,74,front,front,,,前部；正面，前面；最前線,反義語,rear,in front of ~,～の前に,<S><SB>I painted the <B>front</B> of the store white</S>.,私は店の<B>正面</B>を白く塗った。,
108,73,"1,2,3,4,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,75,course,course,,,進路，コース,,,of course,もちろん,<S>The racing car went around the <B>course</B></S>.,そのレーシングカーは<B>コース</B>を周回した。,
109,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,30,76,plan,plan,,,計画，案,名詞形「立案」,planning,,,<S>He showed us his <B>plan</B></S> for the next year.,彼は私たちに来年の<B>計画</B>を見せてくれた。,
110,73,6,2,1,第1章　中学必修語200,§2　名詞100,30,76,plan,plan,,,計画，案,名詞形「立案者」,planner,,,<S>He showed us his <B>plan</B></S> for the next year.,彼は私たちに来年の<B>計画</B>を見せてくれた。,
111,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,77,question,ques<A>tion,,1,質問，問い；疑問；問題（点）,名詞形,questionnaire,,,Does anyone in the class <S>have any <B>questions</B> about this example</S>?,この例について，クラスでだれか<B>質問</B>のある人はいますか。,
112,73,"1,2,3,4,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,78,rock,rock,,,岩，岩石,,,,,<S>This type of <B>rock</B> is only found</S> in China.,この種の<B>岩</B>は中国でしか見られないものだ。,
113,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,79,week,week,,,週，週間,形容詞形,weekly,,,<S>Where do you want to go this <B>week</B></S>?,あなたは今<B>週</B>はどこに行きたいですか。,
114,73,6,2,1,第1章　中学必修語200,§2　名詞100,32,79,week,week,,,週，週間,名詞形「週末」,weekend,,,<S>Where do you want to go this <B>week</B></S>?,あなたは今<B>週</B>はどこに行きたいですか。,
115,73,"1,2,3,4,6,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,80,fact,fact,,,事実,形容詞形,factual,in fact,実際は，実際に,I only want <S>to hear the <B>facts</B> of the problem</S>.,私はその問題の<B>事実</B>が聞きたいだけです。,
116,73,"8,10",2,1,第1章　中学必修語200,§2　名詞100,32,80,fact,fact,,,事実,,,as a matter of fact,実は,I only want <S>to hear the <B>facts</B> of the problem</S>.,私はその問題の<B>事実</B>が聞きたいだけです。,
117,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,81,heat,heat,,,熱，熱さ；暑さ；～を熱する,名詞形「ヒーター」,heater,,,<S><SB>I don't like the <B>heat</B> outside</S>.,外の<B>暑さ</B>は嫌だ。,
118,73,"1,2,3,4,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,82,holiday,hol<A>i<A>day,,1,休日，休み；祝日；休暇,,,,,<S><SB>Monday next week is a <B>holiday</B></S>.,来週の月曜日は<B>祝日</B>だ。,
119,73,"1,2,3,4,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,83,street,street,,,街路，通り,,,,,<S><SB>I rode my bicycle down the <B>street</B></S>.,私は<B>通り</B>を自転車で走った。,
120,73,"1,2,3,4,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,84,area,ar<A>e<A>a,,1,面積；地域；範囲，領域,,,,,Are there <S>any good stores in this <B>area</B></S>?,この<B>地域</B>によいお店はありますか。,
121,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,32,85,rain,rain,,,雨，降雨；雨天；雨が降る,形容詞形,rainy,,,<S><SB>I walked to school in the <B>rain</B></S>.,私は<B>雨</B>の中を歩いて登校した。,
122,73,6,2,1,第1章　中学必修語200,§2　名詞100,32,85,rain,rain,,,雨，降雨；雨天；雨が降る,同音語,reign / rein,,,<S><SB>I walked to school in the <B>rain</B></S>.,私は<B>雨</B>の中を歩いて登校した。,
123,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,34,86,floor,floor,,,床，フロア；（建物の）階,類義語「階」,story,,,Please <S>go to the office on the second <B>floor</B></S>.,2<B>階</B>の事務所に行ってください。,
124,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,34,87,light,light,,,光；明るさ；日光；明かり；明るい；軽い,名詞形「稲妻」,lightning,,,<S>The <B>lights</B> should all be off</S> before you go.,出かける前に，<B>明かり</B>はすべて消さなければなりません。,
125,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,34,88,machine,ma<A>chine,,2,機械,類義語「機械類」,machinery,,,<S>He built a <B>machine</B> to cut</S> the rock.,彼は岩を掘削する<B>機械</B>を作った。,
126,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,34,89,summer,sum<A>mer,,1,夏，夏季,関連語「真夏」,midsummer,,,"<S>This <SJ> <B>summer</B>, my <SJ> holidays are three weeks long</S>.",今年の<B>夏</B>は，私の休暇は3週間です。,
127,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,34,90,energy,en<A>er<A>gy,,1,エネルギー；行動力,形容詞形,energetic,,,<S>Our country does not have enough <B>energy</B></S>.,わが国は十分な<B>エネルギー</B>がない。,
128,73,6,2,1,第1章　中学必修語200,§2　名詞100,34,90,energy,en<A>er<A>gy,,1,エネルギー；行動力,動詞形,energize,,,<S>Our country does not have enough <B>energy</B></S>.,わが国は十分な<B>エネルギー</B>がない。,
129,73,6,2,1,第1章　中学必修語200,§2　名詞100,34,90,energy,en<A>er<A>gy,,1,エネルギー；行動力,類義語,power,,,<S>Our country does not have enough <B>energy</B></S>.,わが国は十分な<B>エネルギー</B>がない。,
130,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,91,month,month,,,月，1か月,形容詞形,monthly,,,He is <S>planning to go to <SB> Australia next <B>month</B></S>.,彼は来<B>月</B>オーストラリアに行くことを計画中だ。,
131,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,92,space,space,,,空間；宇宙；場所,形容詞形,spacious,,,A Russian was <S>the first person to go into <B>space</B></S>.,ロシア人が<B>宇宙</B>に進出した最初の人間だ。,
132,73,6,2,1,第1章　中学必修語200,§2　名詞100,36,92,space,space,,,空間；宇宙；場所,類義語「空間」,room,,,A Russian was <S>the first person to go into <B>space</B></S>.,ロシア人が<B>宇宙</B>に進出した最初の人間だ。,
133,73,6,2,1,第1章　中学必修語200,§2　名詞100,36,92,space,space,,,空間；宇宙；場所,類義語「宇宙」,cosmos / universe,,,A Russian was <S>the first person to go into <B>space</B></S>.,ロシア人が<B>宇宙</B>に進出した最初の人間だ。,
134,73,"1,2,3,4,5,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,93,dollar,dol<A>lar,,1,ドル,,,,,"<S><SB>I passed her ten <B>dollars</B> for the book</S>, and she smiled at me.",私が彼女に本代として10<B>ドル</B>渡すと，彼女は私に微笑んだ。,
135,73,"1,2,3,4,5,6,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,94,nature,na<A>ture,,1,自然，天然；本質，特質,形容詞形,natural,by nature,生まれつき，生来,It is <S>in his <B>nature</B> to be talkative</S>.,おしゃべりなのは，彼の<B>本性</B>だ。,
136,73,"6,8,10",2,1,第1章　中学必修語200,§2　名詞100,36,94,nature,na<A>ture,,1,自然，天然；本質，特質,副詞形,naturally,in nature,本質的に,It is <S>in his <B>nature</B> to be talkative</S>.,おしゃべりなのは，彼の<B>本性</B>だ。,
137,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,95,university,u<A>ni<A>ver<A>si<A>ty,,3,（総合）大学,関連語「教授」,professor,,,<S>She went to <B>university</B> to study music</S>.,彼女は音楽を学ぶために<B>大学</B>へ行った。,
138,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,36,96,art,art,,,芸術；美術；技術，技巧,人を表す名詞,artist,,,<S><SB>I enjoyed <B>art</B> class at school</S> very much.,私は学校の<B>美術</B>の授業がとても楽しかった。,
139,73,6,2,1,第1章　中学必修語200,§2　名詞100,36,96,art,art,,,芸術；美術；技術，技巧,形容詞形「芸術の，美術の」,artistic,,,<S><SB>I enjoyed <B>art</B> class at school</S> very much.,私は学校の<B>美術</B>の授業がとても楽しかった。,
140,73,6,2,1,第1章　中学必修語200,§2　名詞100,36,96,art,art,,,芸術；美術；技術，技巧,形容詞形「人工の」,artificial,,,<S><SB>I enjoyed <B>art</B> class at school</S> very much.,私は学校の<B>美術</B>の授業がとても楽しかった。,
141,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,97,fun,fun,,,楽しみ；おもしろいこと,形容詞形,funny,,,<S>It would be <B>fun</B> to go shopping</S> this weekend.,今週末に買い物に行くのは<B>楽し</B>そうだ。,
142,73,"1,2,3,4,5,8,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,98,future,fu<A>ture,,1,未来，将来,,,in the future,将来（に）,"<S>In the <B>future</B>, <SB>I want to become</S> a pilot.",<B>将来</B>，私はパイロットになりたい。,
143,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,99,garden,gar<A>den,,1,庭，庭園,類義語,yard,,,My father <S>enjoys working in his <B>garden</B></S>.,父は<B>庭</B>仕事をするのがとても好きだ。,
144,73,6,2,1,第1章　中学必修語200,§2　名詞100,38,99,garden,gar<A>den,,1,庭，庭園,関連語「園芸」,gardening,,,My father <S>enjoys working in his <B>garden</B></S>.,父は<B>庭</B>仕事をするのがとても好きだ。,
145,73,6,2,1,第1章　中学必修語200,§2　名詞100,38,99,garden,gar<A>den,,1,庭，庭園,関連語「庭師」,gardener,,,My father <S>enjoys working in his <B>garden</B></S>.,父は<B>庭</B>仕事をするのがとても好きだ。,
146,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,100,lake,lake,,,湖,関連語「湖畔」,lakeside,,,<S>We went across the <B>lake</B> in a boat</S>.,私たちはボートで<B>湖</B>を横断した。,
147,73,"1,2,3,4,5,6,10,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,101,accident,ac<A>ci<A>dent,,1,偶然；事故，災難,形容詞形,accidental,by accident,偶然に（＝accidentally）,I want <S>to know the facts of the <B>accident</B></S>.,私はその<B>事故</B>の真相が知りたい。,
148,73,"6,8",2,1,第1章　中学必修語200,§2　名詞100,38,101,accident,ac<A>ci<A>dent,,1,偶然；事故，災難,副詞形,accidentally,by accident,偶然に,I want <S>to know the facts of the <B>accident</B></S>.,私はその<B>事故</B>の真相が知りたい。,
149,73,6,2,1,第1章　中学必修語200,§2　名詞100,38,101,accident,ac<A>ci<A>dent,,1,偶然；事故，災難,類義語,incident,by accident,偶然に（＝accidentally）,I want <S>to know the facts of the <B>accident</B></S>.,私はその<B>事故</B>の真相が知りたい。,
150,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,102,skin,skin,,,皮膚，肌；皮,形容詞形,skinny,,,These leather goods <S>come from the <B>skin</B> of cows</S>.,この革製品は，牛の<B>皮</B>からできている。,
151,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,103,century,cen<A>tu<A>ry,,1,1世紀；100年,形容詞形,centennial,,,<S>This university was built last <B>century</B></S>.,この大学はこの前の<B>世紀</B>に創設された。,
152,73,6,2,1,第1章　中学必修語200,§2　名詞100,38,103,century,cen<A>tu<A>ry,,1,1世紀；100年,関連語「1000年間」,millennium,,,<S>This university was built last <B>century</B></S>.,この大学はこの前の<B>世紀</B>に創設された。,
153,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,38,104,market,mar<A>ket,,1,市，市場；食料品店,名詞形「販売戦略」,marketing,,,<S>There is a <B>market</B> held in this space</S> every weekend.,この場所では毎週末に<B>市場</B>が開かれる。,
154,73,"1,2,3,4,5,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,40,105,hospital,hos<A>pi<A>tal,,1,病院,動詞形,hospitalize,,,She went to <S>the <B>hospital</B> to see her sister</S>.,彼女は妹を見舞いに<B>病院</B>に行った。,
155,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,40,106,stone,stone,,,石；石材,類義語,rock,,,<S>The <B>stone</B> gardens of <SB>Japan are well <SJ> known</S>.,日本の<B>石</B>庭はよく知られている。,
156,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,40,107,wood,wood,,,材木；（しばしば複数形で）森,形容詞形,wooden,,,We plan <S>to build our house out of <B>wood</B></S>.,私たちは家を<B>木材</B>で建てることを計画している。,
157,73,6,2,1,第1章　中学必修語200,§2　名詞100,40,107,wood,wood,,,材木；（しばしば複数形で）森,関連語「丸太」,log,,,We plan <S>to build our house out of <B>wood</B></S>.,私たちは家を<B>木材</B>で建てることを計画している。,
158,73,6,2,1,第1章　中学必修語200,§2　名詞100,40,107,wood,wood,,,材木；（しばしば複数形で）森,関連語「森」,forest,,,We plan <S>to build our house out of <B>wood</B></S>.,私たちは家を<B>木材</B>で建てることを計画している。,
159,73,"1,2,3,4,6,11,12,13,14,15,16,17",2,1,第1章　中学必修語200,§2　名詞100,40,108,meal,meal,,,食事，食事時間；1食,関連語「朝食」,breakfast,,,<S>My last <B>meal</B> was yesterday evening</S>.,私の最後の<B>食事</B>は昨日の夕方だった。,
